date,USD,EUR,GBP,USD_ret,USD_vol5,USD_ma20,USD_rsi,EUR_ret,EUR_vol5,EUR_ma20,EUR_rsi,GBP_ret,GBP_vol5,GBP_ma20,GBP_rsi
2024-09-12,41.1855,45.4894,53.9159,0.001105979581915273,0.06293704791319198,41.184115000000006,54.91486049432538,0.0024681890103883664,0.09710546843466748,45.688475,44.33474327371925,0.0013725344526578365,0.12732694922725293,54.15518000000001,44.52031945200765
2024-09-13,41.2743,45.4595,53.8217,0.002156098626943992,0.09656866469009746,41.183425,63.44830732546492,-0.0006572959854385108,0.07563291611406925,45.66232000000001,41.77144591169116,-0.0017471654929250846,0.1044034003255091,54.139415,38.62346278141174
2024-09-14,41.2743,45.4595,53.8217,0.0,0.08019480656520456,41.182735,63.44830716942129,0.0,0.05043295549458677,45.636165,41.77144581849222,0.0,0.0508544000017369,54.12365,38.62346271874883
2024-09-15,41.2743,45.4595,53.8217,0.0,0.06318070908142806,41.18527,63.44830698937094,0.0,0.042099441800551134,45.617110000000004,41.77144571095497,0.0,0.040815683254538944,54.10964,38.62346264644549
2024-09-16,41.3171,45.7959,54.208,0.0010369648909855922,0.0482029044771558,41.183170000000004,67.94107986631982,0.007399993400719396,0.14766840555756386,45.597825,70.87510710132534,0.007177402423186097,0.16727617881671072,54.09282,66.54154906620101
2024-09-17,41.3591,46.0079,54.5899,0.0010165282655363317,0.03796882932136565,41.186085000000006,71.85776746829845,0.004629235368231566,0.2536401545495264,45.593015,78.63875664795371,0.007045085596222078,0.3437967713628136,54.092020000000005,77.97144241866765
2024-09-18,41.41,46.1245,54.7523,0.0012306844201155354,0.05824944634961049,41.194045,75.96404113041629,0.0025343473620833556,0.3064949069722028,45.605284999999995,81.72949792682066,0.0029749092780899655,0.42890759144535817,54.10501999999999,81.13376302131299
2024-09-19,41.4508,46.1099,54.7648,0.0009852692586331813,0.07054220722403047,41.20708,78.82204975861217,-0.00031653459658087524,0.2788264119481723,45.625555000000006,80.05597324441915,0.00022830091156000876,0.40645228871224465,54.128215,81.37126916975863
2024-09-20,41.4445,46.2396,55.0487,-0.00015198741640698454,0.05730981591350414,41.2198,77.18683900344654,0.0028128449638797903,0.16678659418514996,45.65231,83.5158118102506,0.005183986794437212,0.3078134548705969,54.165605000000006,85.99246773147132
2024-09-21,41.4445,46.2396,55.0487,0.0,0.03854253494571106,41.23252,77.18683871017052,0.0,0.09790880961321242,45.679064999999994,83.51581168136047,0.0,0.2018686751314857,54.202995,85.99246764477229
2024-09-23,41.3481,46.1486,54.9826,-0.002326002243964731,0.043063522847544895,41.246965,54.25651680655444,-0.0019680101038936915,0.06284658304056052,45.711405,71.86958193888559,-0.0012007549678738627,0.14937769913654195,54.246219999999994,79.852162723109
2024-09-24,41.3567,45.9928,55.0623,0.00020799020994899386,0.051748932356526986,41.25992,55.61384138828214,-0.0033760504110633693,0.10283734730085148,45.737935,56.347071457028164,0.0014495494938400189,0.12502038633485285,54.30066000000001,81.67282651507432
2024-09-25,41.3744,46.0414,55.3134,0.0004279838575129702,0.04738700243779297,41.26544,58.53565205560995,0.0010566871336383787,0.11293281188333612,45.76285,59.495789154057576,0.004560288981753313,0.12807662940324907,54.359,86.20462932085029
2024-09-26,41.2647,46.1958,55.1874,-0.0026513979658920883,0.06433367702873302,41.264845,39.7999978910717,0.003353503585902917,0.10387409686672364,45.792315,67.9659418428068,-0.002277929037086901,0.1315596708695053,54.41104,75.40851114853812
2024-09-27,41.2085,45.9598,55.1164,-0.0013619388969263735,0.070945486114583,41.27082,33.46781611629339,-0.005108689534546351,0.10111692242093523,45.810895,49.65327536704758,-0.0012865255474980852,0.12589285920690815,54.463204999999995,69.73050855577912
2024-09-28,41.2085,45.9598,55.1164,0.0,0.07940414346891915,41.276795,33.46781600697096,0.0,0.09856405024086788,45.829475,49.65327530163759,0.0,0.09698732906563753,54.515370000000004,69.7305084704519
2024-09-29,41.2085,45.9598,55.1164,0.0,0.07213800662640296,41.28277,33.46781588082969,0.0,0.10268959051376496,45.848055,49.65327522616454,0.0,0.08585627524697632,54.567535,69.73050837199742
